,transect,row,time,week,julian,count,position
140,oakMargin,81,pm,23,157,0,10
141,oakMargin,83,pm,23,157,0,1
142,oakMargin,83,pm,23,157,0,2
143,oakMargin,83,pm,23,157,1,3
144,oakMargin,83,pm,23,157,0,4
145,oakMargin,83,pm,23,157,0,5
146,oakMargin,83,pm,23,157,0,6
147,oakMargin,83,pm,23,157,0,7
148,oakMargin,83,pm,23,157,0,8
149,oakMargin,83,pm,23,157,0,9
150,oakMargin,83,pm,23,157,0,10
211,oakMargin,79,pm,23,158,0,1
212,oakMargin,79,pm,23,158,1,2
213,oakMargin,79,pm,23,158,1,3
214,oakMargin,79,pm,23,158,0,4
215,oakMargin,79,pm,23,158,0,5
216,oakMargin,79,pm,23,158,0,6
217,oakMargin,79,pm,23,158,1,7
218,oakMargin,79,pm,23,158,2,8
219,oakMargin,79,pm,23,158,1,9
220,oakMargin,79,pm,23,158,0,10
221,oakMargin,81,pm,23,158,1,1
222,oakMargin,81,pm,23,158,0,2
223,oakMargin,81,pm,23,158,0,3
224,oakMargin,81,pm,23,158,2,4
225,oakMargin,81,pm,23,158,0,5
226,oakMargin,81,pm,23,158,0,6
227,oakMargin,81,pm,23,158,0,7
228,oakMargin,81,pm,23,158,0,8
229,oakMargin,81,pm,23,158,0,9
230,oakMargin,81,pm,23,158,0,10
231,oakMargin,83,pm,23,158,0,1
232,oakMargin,83,pm,23,158,2,2
233,oakMargin,83,pm,23,158,0,3
234,oakMargin,83,pm,23,158,0,4
235,oakMargin,83,pm,23,158,0,5
236,oakMargin,83,pm,23,158,0,6
237,oakMargin,83,pm,23,158,0,7
238,oakMargin,83,pm,23,158,0,8
239,oakMargin,83,pm,23,158,1,9
240,oakMargin,83,pm,23,158,3,10
271,oakMargin,79,am,23,158,0,1
272,oakMargin,79,am,23,158,1,2
273,oakMargin,79,am,23,158,0,3
274,oakMargin,79,am,23,158,0,4
275,oakMargin,79,am,23,158,0,5
276,oakMargin,79,am,23,158,0,6
277,oakMargin,79,am,23,158,2,7
278,oakMargin,79,am,23,158,0,8
279,oakMargin,79,am,23,158,0,9
280,oakMargin,79,am,23,158,1,10
281,oakMargin,81,am,23,158,1,1
282,oakMargin,81,am,23,158,1,2
283,oakMargin,81,am,23,158,0,3
284,oakMargin,81,am,23,158,0,4
285,oakMargin,81,am,23,158,0,5
286,oakMargin,81,am,23,158,0,6
287,oakMargin,81,am,23,158,0,7
288,oakMargin,81,am,23,158,0,8
289,oakMargin,81,am,23,158,0,9
290,oakMargin,81,am,23,158,0,10
291,oakMargin,83,am,23,158,0,1
292,oakMargin,83,am,23,158,0,2
293,oakMargin,83,am,23,158,0,3
294,oakMargin,83,am,23,158,0,4
295,oakMargin,83,am,23,158,0,5
296,oakMargin,83,am,23,158,0,6
297,oakMargin,83,am,23,158,0,7
298,oakMargin,83,am,23,158,0,8
299,oakMargin,83,am,23,158,0,9
300,oakMargin,83,am,23,158,0,10
331,oakMargin,80,pm,24,162,1,1
332,oakMargin,80,pm,24,162,0,2
333,oakMargin,80,pm,24,162,0,3
334,oakMargin,80,pm,24,162,0,4
335,oakMargin,80,pm,24,162,2,5
336,oakMargin,80,pm,24,162,1,6
337,oakMargin,80,pm,24,162,1,7
338,oakMargin,80,pm,24,162,3,8
339,oakMargin,80,pm,24,162,1,9
340,oakMargin,80,pm,24,162,0,10
341,oakMargin,82,pm,24,162,0,1
342,oakMargin,82,pm,24,162,0,2
343,oakMargin,82,pm,24,162,0,3
344,oakMargin,82,pm,24,162,0,4
345,oakMargin,82,pm,24,162,2,5
346,oakMargin,82,pm,24,162,0,6
347,oakMargin,82,pm,24,162,0,7
348,oakMargin,82,pm,24,162,0,8
349,oakMargin,82,pm,24,162,2,9
350,oakMargin,82,pm,24,162,0,10
351,oakMargin,84,pm,24,162,0,1
352,oakMargin,84,pm,24,162,1,2
353,oakMargin,84,pm,24,162,0,3
354,oakMargin,84,pm,24,162,1,4
355,oakMargin,84,pm,24,162,1,5
356,oakMargin,84,pm,24,162,0,6
357,oakMargin,84,pm,24,162,1,7
358,oakMargin,84,pm,24,162,0,8
359,oakMargin,84,pm,24,162,0,9
360,oakMargin,84,pm,24,162,2,10
391,oakMargin,80,am,24,162,0,1
392,oakMargin,80,am,24,162,1,2
393,oakMargin,80,am,24,162,1,3
394,oakMargin,80,am,24,162,0,4
395,oakMargin,80,am,24,162,0,5
396,oakMargin,80,am,24,162,0,6
397,oakMargin,80,am,24,162,0,7
398,oakMargin,80,am,24,162,0,8
399,oakMargin,80,am,24,162,0,9
400,oakMargin,80,am,24,162,0,10
401,oakMargin,82,am,24,162,0,1
402,oakMargin,82,am,24,162,0,2
403,oakMargin,82,am,24,162,0,3
404,oakMargin,82,am,24,162,0,4
405,oakMargin,82,am,24,162,0,5
406,oakMargin,82,am,24,162,0,6
407,oakMargin,82,am,24,162,2,7
408,oakMargin,82,am,24,162,0,8
409,oakMargin,82,am,24,162,0,9
410,oakMargin,82,am,24,162,0,10
411,oakMargin,84,am,24,162,2,1
412,oakMargin,84,am,24,162,0,2
413,oakMargin,84,am,24,162,0,3
414,oakMargin,84,am,24,162,0,4
415,oakMargin,84,am,24,162,1,5
416,oakMargin,84,am,24,162,0,6
417,oakMargin,84,am,24,162,0,7
418,oakMargin,84,am,24,162,1,8
419,oakMargin,84,am,24,162,0,9
420,oakMargin,84,am,24,162,0,10
451,oakMargin,80,am,24,163,0,1
452,oakMargin,80,am,24,163,1,2
453,oakMargin,80,am,24,163,0,3
454,oakMargin,80,am,24,163,0,4
455,oakMargin,80,am,24,163,1,5
456,oakMargin,80,am,24,163,0,6
457,oakMargin,80,am,24,163,1,7
458,oakMargin,80,am,24,163,0,8
459,oakMargin,80,am,24,163,1,9
460,oakMargin,80,am,24,163,0,10
461,oakMargin,82,am,24,163,0,1
462,oakMargin,82,am,24,163,0,2
463,oakMargin,82,am,24,163,0,3
464,oakMargin,82,am,24,163,1,4
465,oakMargin,82,am,24,163,0,5
466,oakMargin,82,am,24,163,0,6
467,oakMargin,82,am,24,163,3,7
468,oakMargin,82,am,24,163,1,8
469,oakMargin,82,am,24,163,0,9
470,oakMargin,82,am,24,163,0,10
471,oakMargin,84,am,24,163,1,1
472,oakMargin,84,am,24,163,0,2
473,oakMargin,84,am,24,163,0,3
474,oakMargin,84,am,24,163,0,4
475,oakMargin,84,am,24,163,1,5
476,oakMargin,84,am,24,163,3,6
477,oakMargin,84,am,24,163,2,7
478,oakMargin,84,am,24,163,0,8
479,oakMargin,84,am,24,163,0,9
480,oakMargin,84,am,24,163,2,10
511,oakMargin,80,pm,24,163,1,1
512,oakMargin,80,pm,24,163,3,2
513,oakMargin,80,pm,24,163,2,3
514,oakMargin,80,pm,24,163,1,4
515,oakMargin,80,pm,24,163,0,5
516,oakMargin,80,pm,24,163,1,6
517,oakMargin,80,pm,24,163,1,7
518,oakMargin,80,pm,24,163,1,8
519,oakMargin,80,pm,24,163,1,9
520,oakMargin,80,pm,24,163,2,10
521,oakMargin,82,pm,24,163,1,1
522,oakMargin,82,pm,24,163,0,2
523,oakMargin,82,pm,24,163,1,3
524,oakMargin,82,pm,24,163,0,4
525,oakMargin,82,pm,24,163,0,5
526,oakMargin,82,pm,24,163,0,6
527,oakMargin,82,pm,24,163,1,7
528,oakMargin,82,pm,24,163,3,8
529,oakMargin,82,pm,24,163,3,9
530,oakMargin,82,pm,24,163,1,10
531,oakMargin,84,pm,24,163,4,1
532,oakMargin,84,pm,24,163,2,2
533,oakMargin,84,pm,24,163,0,3
534,oakMargin,84,pm,24,163,0,4
535,oakMargin,84,pm,24,163,0,5
536,oakMargin,84,pm,24,163,0,6
537,oakMargin,84,pm,24,163,0,7
538,oakMargin,84,pm,24,163,0,8
539,oakMargin,84,pm,24,163,1,9
540,oakMargin,84,pm,24,163,0,10
571,oakMargin,80,am,24,164,1,1
572,oakMargin,80,am,24,164,1,2
573,oakMargin,80,am,24,164,1,3
574,oakMargin,80,am,24,164,1,4
575,oakMargin,80,am,24,164,1,5
576,oakMargin,80,am,24,164,0,6
577,oakMargin,80,am,24,164,2,7
578,oakMargin,80,am,24,164,1,8
579,oakMargin,80,am,24,164,0,9
580,oakMargin,80,am,24,164,0,10
581,oakMargin,82,am,24,164,0,1
582,oakMargin,82,am,24,164,0,2
583,oakMargin,82,am,24,164,1,3
584,oakMargin,82,am,24,164,0,4
585,oakMargin,82,am,24,164,0,5
586,oakMargin,82,am,24,164,1,6
587,oakMargin,82,am,24,164,1,7
588,oakMargin,82,am,24,164,1,8
589,oakMargin,82,am,24,164,0,9
590,oakMargin,82,am,24,164,1,10
591,oakMargin,84,am,24,164,1,1
592,oakMargin,84,am,24,164,1,2
593,oakMargin,84,am,24,164,0,3
594,oakMargin,84,am,24,164,2,4
595,oakMargin,84,am,24,164,0,5
596,oakMargin,84,am,24,164,0,6
597,oakMargin,84,am,24,164,1,7
598,oakMargin,84,am,24,164,2,8
599,oakMargin,84,am,24,164,0,9
600,oakMargin,84,am,24,164,1,10
631,oakMargin,80,pm,24,164,0,1
632,oakMargin,80,pm,24,164,0,2
633,oakMargin,80,pm,24,164,0,3
634,oakMargin,80,pm,24,164,0,4
635,oakMargin,80,pm,24,164,0,5
636,oakMargin,80,pm,24,164,2,6
637,oakMargin,80,pm,24,164,1,7
638,oakMargin,80,pm,24,164,1,8
639,oakMargin,80,pm,24,164,2,9
640,oakMargin,80,pm,24,164,1,10
641,oakMargin,82,pm,24,164,1,1
642,oakMargin,82,pm,24,164,1,2
643,oakMargin,82,pm,24,164,1,3
644,oakMargin,82,pm,24,164,0,4
645,oakMargin,82,pm,24,164,1,5
646,oakMargin,82,pm,24,164,0,6
647,oakMargin,82,pm,24,164,2,7
648,oakMargin,82,pm,24,164,1,8
649,oakMargin,82,pm,24,164,4,9
650,oakMargin,82,pm,24,164,0,10
651,oakMargin,84,pm,24,164,2,1
652,oakMargin,84,pm,24,164,2,2
653,oakMargin,84,pm,24,164,2,3
654,oakMargin,84,pm,24,164,0,4
655,oakMargin,84,pm,24,164,1,5
656,oakMargin,84,pm,24,164,1,6
657,oakMargin,84,pm,24,164,0,7
658,oakMargin,84,pm,24,164,0,8
659,oakMargin,84,pm,24,164,0,9
660,oakMargin,84,pm,24,164,0,10
721,oakMargin,81,pm,25,170,0,1
722,oakMargin,81,pm,25,170,1,2
723,oakMargin,81,pm,25,170,0,3
724,oakMargin,81,pm,25,170,0,4
725,oakMargin,81,pm,25,170,0,5
726,oakMargin,81,pm,25,170,1,6
727,oakMargin,81,pm,25,170,0,7
728,oakMargin,81,pm,25,170,0,8
729,oakMargin,81,pm,25,170,0,9
730,oakMargin,81,pm,25,170,0,10
731,oakMargin,83,pm,25,170,0,1
732,oakMargin,83,pm,25,170,0,2
733,oakMargin,83,pm,25,170,0,3
734,oakMargin,83,pm,25,170,0,4
735,oakMargin,83,pm,25,170,0,5
736,oakMargin,83,pm,25,170,0,6
737,oakMargin,83,pm,25,170,0,7
738,oakMargin,83,pm,25,170,0,8
739,oakMargin,83,pm,25,170,0,9
740,oakMargin,83,pm,25,170,0,10
741,oakMargin,85,pm,25,170,0,1
742,oakMargin,85,pm,25,170,0,2
743,oakMargin,85,pm,25,170,0,3
744,oakMargin,85,pm,25,170,1,4
745,oakMargin,85,pm,25,170,0,5
746,oakMargin,85,pm,25,170,0,6
747,oakMargin,85,pm,25,170,0,7
748,oakMargin,85,pm,25,170,0,8
749,oakMargin,85,pm,25,170,0,9
750,oakMargin,85,pm,25,170,0,10
751,oakMargin,81,am,25,170,0,1
752,oakMargin,81,am,25,170,0,2
753,oakMargin,81,am,25,170,0,3
754,oakMargin,81,am,25,170,0,4
755,oakMargin,81,am,25,170,0,5
756,oakMargin,81,am,25,170,0,6
757,oakMargin,81,am,25,170,0,7
758,oakMargin,81,am,25,170,0,8
759,oakMargin,81,am,25,170,0,9
760,oakMargin,81,am,25,170,0,10
761,oakMargin,83,am,25,170,0,1
762,oakMargin,83,am,25,170,0,2
763,oakMargin,83,am,25,170,0,3
764,oakMargin,83,am,25,170,0,4
765,oakMargin,83,am,25,170,0,5
766,oakMargin,83,am,25,170,0,6
767,oakMargin,83,am,25,170,0,7
768,oakMargin,83,am,25,170,0,8
769,oakMargin,83,am,25,170,0,9
770,oakMargin,83,am,25,170,0,10
771,oakMargin,85,am,25,170,0,1
772,oakMargin,85,am,25,170,1,2
773,oakMargin,85,am,25,170,0,3
774,oakMargin,85,am,25,170,0,4
775,oakMargin,85,am,25,170,1,5
776,oakMargin,85,am,25,170,0,6
777,oakMargin,85,am,25,170,2,7
778,oakMargin,85,am,25,170,1,8
779,oakMargin,85,am,25,170,0,9
780,oakMargin,85,am,25,170,0,10
811,oakMargin,81,am,25,171,0,1
812,oakMargin,81,am,25,171,0,2
813,oakMargin,81,am,25,171,0,3
814,oakMargin,81,am,25,171,0,4
815,oakMargin,81,am,25,171,0,5
816,oakMargin,81,am,25,171,0,6
817,oakMargin,81,am,25,171,0,7
818,oakMargin,81,am,25,171,0,8
819,oakMargin,81,am,25,171,1,9
820,oakMargin,81,am,25,171,1,10
821,oakMargin,83,am,25,171,0,1
822,oakMargin,83,am,25,171,0,2
823,oakMargin,83,am,25,171,0,3
824,oakMargin,83,am,25,171,0,4
825,oakMargin,83,am,25,171,1,5
826,oakMargin,83,am,25,171,0,6
827,oakMargin,83,am,25,171,0,7
828,oakMargin,83,am,25,171,0,8
829,oakMargin,83,am,25,171,0,9
830,oakMargin,83,am,25,171,3,10
831,oakMargin,85,am,25,171,0,1
832,oakMargin,85,am,25,171,0,2
833,oakMargin,85,am,25,171,0,3
834,oakMargin,85,am,25,171,2,4
835,oakMargin,85,am,25,171,1,5
836,oakMargin,85,am,25,171,0,6
837,oakMargin,85,am,25,171,1,7
838,oakMargin,85,am,25,171,1,8
839,oakMargin,85,am,25,171,0,9
840,oakMargin,85,am,25,171,0,10
841,oakMargin,81,pm,25,171,0,1
842,oakMargin,81,pm,25,171,0,2
843,oakMargin,81,pm,25,171,0,3
844,oakMargin,81,pm,25,171,0,4
845,oakMargin,81,pm,25,171,0,5
846,oakMargin,81,pm,25,171,0,6
847,oakMargin,81,pm,25,171,0,7
848,oakMargin,81,pm,25,171,0,8
849,oakMargin,81,pm,25,171,0,9
850,oakMargin,81,pm,25,171,0,10
851,oakMargin,83,pm,25,171,0,1
852,oakMargin,83,pm,25,171,2,2
853,oakMargin,83,pm,25,171,3,3
854,oakMargin,83,pm,25,171,1,4
855,oakMargin,83,pm,25,171,0,5
856,oakMargin,83,pm,25,171,0,6
857,oakMargin,83,pm,25,171,0,7
858,oakMargin,83,pm,25,171,0,8
859,oakMargin,83,pm,25,171,0,9
860,oakMargin,83,pm,25,171,0,10
861,oakMargin,85,pm,25,171,0,1
862,oakMargin,85,pm,25,171,0,2
863,oakMargin,85,pm,25,171,0,3
864,oakMargin,85,pm,25,171,0,4
865,oakMargin,85,pm,25,171,3,5
866,oakMargin,85,pm,25,171,0,6
867,oakMargin,85,pm,25,171,0,7
868,oakMargin,85,pm,25,171,0,8
869,oakMargin,85,pm,25,171,0,9
870,oakMargin,85,pm,25,171,0,10
901,oakMargin,81,pm,25,172,0,1
902,oakMargin,81,pm,25,172,1,2
903,oakMargin,81,pm,25,172,0,3
904,oakMargin,81,pm,25,172,1,4
905,oakMargin,81,pm,25,172,0,5
906,oakMargin,81,pm,25,172,0,6
907,oakMargin,81,pm,25,172,0,7
908,oakMargin,81,pm,25,172,0,8
909,oakMargin,81,pm,25,172,0,9
910,oakMargin,81,pm,25,172,1,10
911,oakMargin,83,pm,25,172,0,1
912,oakMargin,83,pm,25,172,1,2
913,oakMargin,83,pm,25,172,0,3
914,oakMargin,83,pm,25,172,1,4
915,oakMargin,83,pm,25,172,0,5
916,oakMargin,83,pm,25,172,0,6
917,oakMargin,83,pm,25,172,0,7
918,oakMargin,83,pm,25,172,0,8
919,oakMargin,83,pm,25,172,0,9
920,oakMargin,83,pm,25,172,0,10
921,oakMargin,85,pm,25,172,0,1
922,oakMargin,85,pm,25,172,0,2
923,oakMargin,85,pm,25,172,0,3
924,oakMargin,85,pm,25,172,0,4
925,oakMargin,85,pm,25,172,0,5
926,oakMargin,85,pm,25,172,1,6
927,oakMargin,85,pm,25,172,0,7
928,oakMargin,85,pm,25,172,1,8
929,oakMargin,85,pm,25,172,1,9
930,oakMargin,85,pm,25,172,0,10
991,oakMargin,81,am,25,172,0,1
992,oakMargin,81,am,25,172,0,2
993,oakMargin,81,am,25,172,0,3
994,oakMargin,81,am,25,172,0,4
995,oakMargin,81,am,25,172,0,5
996,oakMargin,81,am,25,172,0,6
997,oakMargin,81,am,25,172,0,7
998,oakMargin,81,am,25,172,0,8
999,oakMargin,81,am,25,172,1,9
1000,oakMargin,81,am,25,172,0,10
1001,oakMargin,83,am,25,172,0,1
1002,oakMargin,83,am,25,172,1,2
1003,oakMargin,83,am,25,172,1,3
1004,oakMargin,83,am,25,172,0,4
1005,oakMargin,83,am,25,172,0,5
1006,oakMargin,83,am,25,172,0,6
1007,oakMargin,83,am,25,172,1,7
1008,oakMargin,83,am,25,172,0,8
1009,oakMargin,83,am,25,172,0,9
1010,oakMargin,83,am,25,172,0,10
1011,oakMargin,85,am,25,172,0,1
1012,oakMargin,85,am,25,172,0,2
1013,oakMargin,85,am,25,172,0,3
1014,oakMargin,85,am,25,172,0,4
1015,oakMargin,85,am,25,172,1,5
1016,oakMargin,85,am,25,172,0,6
1017,oakMargin,85,am,25,172,1,7
1018,oakMargin,85,am,25,172,0,8
1019,oakMargin,85,am,25,172,0,9
1020,oakMargin,85,am,25,172,0,10
1051,oakMargin,83,pm,26,177,0,1
1052,oakMargin,83,pm,26,177,0,2
1053,oakMargin,83,pm,26,177,0,3
1054,oakMargin,83,pm,26,177,0,4
1055,oakMargin,83,pm,26,177,1,5
1056,oakMargin,83,pm,26,177,0,6
1057,oakMargin,83,pm,26,177,0,7
1058,oakMargin,83,pm,26,177,0,8
1059,oakMargin,83,pm,26,177,0,9
1060,oakMargin,83,pm,26,177,0,10
1061,oakMargin,85,pm,26,177,0,1
1062,oakMargin,85,pm,26,177,0,2
1063,oakMargin,85,pm,26,177,0,3
1064,oakMargin,85,pm,26,177,0,4
1065,oakMargin,85,pm,26,177,1,5
1066,oakMargin,85,pm,26,177,0,6
1067,oakMargin,85,pm,26,177,0,7
1068,oakMargin,85,pm,26,177,1,8
1069,oakMargin,85,pm,26,177,0,9
1070,oakMargin,85,pm,26,177,0,10
1071,oakMargin,87,pm,26,177,1,1
1072,oakMargin,87,pm,26,177,0,2
1073,oakMargin,87,pm,26,177,0,3
1074,oakMargin,87,pm,26,177,0,4
1075,oakMargin,87,pm,26,177,0,5
1076,oakMargin,87,pm,26,177,0,6
1077,oakMargin,87,pm,26,177,1,7
1078,oakMargin,87,pm,26,177,0,8
1079,oakMargin,87,pm,26,177,0,9
1080,oakMargin,87,pm,26,177,0,10
1111,oakMargin,83,am,26,177,0,1
1112,oakMargin,83,am,26,177,0,2
1113,oakMargin,83,am,26,177,0,3
1114,oakMargin,83,am,26,177,0,4
1115,oakMargin,83,am,26,177,0,5
1116,oakMargin,83,am,26,177,0,6
1117,oakMargin,83,am,26,177,0,7
1118,oakMargin,83,am,26,177,0,8
1119,oakMargin,83,am,26,177,0,9
1120,oakMargin,83,am,26,177,0,10
1121,oakMargin,85,am,26,177,0,1
1122,oakMargin,85,am,26,177,0,2
1123,oakMargin,85,am,26,177,0,3
1124,oakMargin,85,am,26,177,0,4
1125,oakMargin,85,am,26,177,0,5
1126,oakMargin,85,am,26,177,0,6
1127,oakMargin,85,am,26,177,1,7
1128,oakMargin,85,am,26,177,1,8
1129,oakMargin,85,am,26,177,0,9
1130,oakMargin,85,am,26,177,0,10
1131,oakMargin,87,am,26,177,0,1
1132,oakMargin,87,am,26,177,0,2
1133,oakMargin,87,am,26,177,0,3
1134,oakMargin,87,am,26,177,0,4
1135,oakMargin,87,am,26,177,0,5
1136,oakMargin,87,am,26,177,0,6
1137,oakMargin,87,am,26,177,0,7
1138,oakMargin,87,am,26,177,0,8
1139,oakMargin,87,am,26,177,0,9
1140,oakMargin,87,am,26,177,0,10
1201,oakMargin,83,am,26,178,0,1
1202,oakMargin,83,am,26,178,1,2
1203,oakMargin,83,am,26,178,0,3
1204,oakMargin,83,am,26,178,1,4
1205,oakMargin,83,am,26,178,0,5
1206,oakMargin,83,am,26,178,0,6
1207,oakMargin,83,am,26,178,0,7
1208,oakMargin,83,am,26,178,0,8
1209,oakMargin,83,am,26,178,0,9
1210,oakMargin,83,am,26,178,2,10
1211,oakMargin,85,am,26,178,0,1
1212,oakMargin,85,am,26,178,0,2
1213,oakMargin,85,am,26,178,0,3
1214,oakMargin,85,am,26,178,1,4
1215,oakMargin,85,am,26,178,2,5
1216,oakMargin,85,am,26,178,1,6
1217,oakMargin,85,am,26,178,0,7
1218,oakMargin,85,am,26,178,0,8
1219,oakMargin,85,am,26,178,1,9
1220,oakMargin,85,am,26,178,0,10
1221,oakMargin,87,am,26,178,0,1
1222,oakMargin,87,am,26,178,0,2
1223,oakMargin,87,am,26,178,0,3
1224,oakMargin,87,am,26,178,0,4
1225,oakMargin,87,am,26,178,0,5
1226,oakMargin,87,am,26,178,0,6
1227,oakMargin,87,am,26,178,0,7
1228,oakMargin,87,am,26,178,0,8
1229,oakMargin,87,am,26,178,0,9
1230,oakMargin,87,am,26,178,0,10
1231,oakMargin,83,pm,26,178,0,1
1232,oakMargin,83,pm,26,178,1,2
1233,oakMargin,83,pm,26,178,0,3
1234,oakMargin,83,pm,26,178,0,4
1235,oakMargin,83,pm,26,178,0,5
1236,oakMargin,83,pm,26,178,0,6
1237,oakMargin,83,pm,26,178,0,7
1238,oakMargin,83,pm,26,178,0,8
1239,oakMargin,83,pm,26,178,1,9
1240,oakMargin,83,pm,26,178,0,10
1241,oakMargin,85,pm,26,178,0,1
1242,oakMargin,85,pm,26,178,0,2
1243,oakMargin,85,pm,26,178,0,3
1244,oakMargin,85,pm,26,178,0,4
1245,oakMargin,85,pm,26,178,0,5
1246,oakMargin,85,pm,26,178,0,6
1247,oakMargin,85,pm,26,178,0,7
1248,oakMargin,85,pm,26,178,0,8
1249,oakMargin,85,pm,26,178,0,9
1250,oakMargin,85,pm,26,178,1,10
1251,oakMargin,87,pm,26,178,0,1
1252,oakMargin,87,pm,26,178,0,2
1253,oakMargin,87,pm,26,178,0,3
1254,oakMargin,87,pm,26,178,0,4
1255,oakMargin,87,pm,26,178,0,5
1256,oakMargin,87,pm,26,178,0,6
1257,oakMargin,87,pm,26,178,0,7
1258,oakMargin,87,pm,26,178,0,8
1259,oakMargin,87,pm,26,178,0,9
1260,oakMargin,87,pm,26,178,0,10
1291,oakMargin,83,pm,26,179,0,1
1292,oakMargin,83,pm,26,179,0,2
1293,oakMargin,83,pm,26,179,0,3
1294,oakMargin,83,pm,26,179,1,4
1295,oakMargin,83,pm,26,179,0,5
1296,oakMargin,83,pm,26,179,0,6
1297,oakMargin,83,pm,26,179,0,7
1298,oakMargin,83,pm,26,179,0,8
1299,oakMargin,83,pm,26,179,1,9
1300,oakMargin,83,pm,26,179,0,10
1301,oakMargin,85,pm,26,179,0,1
1302,oakMargin,85,pm,26,179,0,2
1303,oakMargin,85,pm,26,179,0,3
1304,oakMargin,85,pm,26,179,0,4
1305,oakMargin,85,pm,26,179,0,5
1306,oakMargin,85,pm,26,179,0,6
1307,oakMargin,85,pm,26,179,0,7
1308,oakMargin,85,pm,26,179,0,8
1309,oakMargin,85,pm,26,179,1,9
1310,oakMargin,85,pm,26,179,0,10
1311,oakMargin,87,pm,26,179,0,1
1312,oakMargin,87,pm,26,179,0,2
1313,oakMargin,87,pm,26,179,0,3
1314,oakMargin,87,pm,26,179,1,4
1315,oakMargin,87,pm,26,179,0,5
1316,oakMargin,87,pm,26,179,0,6
1317,oakMargin,87,pm,26,179,0,7
1318,oakMargin,87,pm,26,179,0,8
1319,oakMargin,87,pm,26,179,0,9
1320,oakMargin,87,pm,26,179,0,10
1351,oakMargin,83,am,26,179,0,1
1352,oakMargin,83,am,26,179,0,2
1353,oakMargin,83,am,26,179,0,3
1354,oakMargin,83,am,26,179,0,4
1355,oakMargin,83,am,26,179,0,5
1356,oakMargin,83,am,26,179,0,6
1357,oakMargin,83,am,26,179,0,7
1358,oakMargin,83,am,26,179,0,8
1359,oakMargin,83,am,26,179,0,9
1360,oakMargin,83,am,26,179,0,10
1361,oakMargin,85,am,26,179,0,1
