,transect,row,time,week,julian,count,position
1443,control,47,am,27,183,0,3
1444,control,47,am,27,183,0,4
1451,control,49,am,27,183,0,1
1452,control,49,am,27,183,0,2
1453,control,49,am,27,183,0,3
1454,control,49,am,27,183,0,4
1461,control,51,am,27,183,0,1
1462,control,51,am,27,183,0,2
1463,control,51,am,27,183,0,3
1464,control,51,am,27,183,0,4
1501,control,47,am,27,184,0,1
1502,control,47,am,27,184,0,2
1503,control,47,am,27,184,0,3
1504,control,47,am,27,184,0,4
1511,control,49,am,27,184,0,1
1512,control,49,am,27,184,0,2
1513,control,49,am,27,184,0,3
1514,control,49,am,27,184,0,4
1521,control,51,am,27,184,0,1
1522,control,51,am,27,184,0,2
1523,control,51,am,27,184,0,3
1524,control,51,am,27,184,0,4
1561,control,44,pm,28,191,1,1
1562,control,44,pm,28,191,1,2
1563,control,44,pm,28,191,2,3
1564,control,44,pm,28,191,0,4
1571,control,46,pm,28,191,0,1
1572,control,46,pm,28,191,1,2
1573,control,46,pm,28,191,1,3
1574,control,46,pm,28,191,0,4
1581,control,48,pm,28,191,0,1
1582,control,48,pm,28,191,0,2
1583,control,48,pm,28,191,0,3
1584,control,48,pm,28,191,0,4
1651,control,46,am,28,191,0,1
1652,control,46,am,28,191,0,2
1653,control,46,am,28,191,0,3
1654,control,46,am,28,191,0,4
1661,control,48,am,28,191,0,1
1662,control,48,am,28,191,0,2
1663,control,48,am,28,191,0,3
1664,control,48,am,28,191,1,4
1671,control,44,am,28,191,0,1
1672,control,44,am,28,191,0,2
1673,control,44,am,28,191,0,3
1674,control,44,am,28,191,0,4
1711,control,44,pm,28,192,0,1
1712,control,44,pm,28,192,1,2
1713,control,44,pm,28,192,0,3
1714,control,44,pm,28,192,0,4
1721,control,46,pm,28,192,0,1
1722,control,46,pm,28,192,0,2
1723,control,46,pm,28,192,0,3
1724,control,46,pm,28,192,0,4
1731,control,48,pm,28,192,0,1
1732,control,48,pm,28,192,0,2
1733,control,48,pm,28,192,1,3
1734,control,48,pm,28,192,0,4
1771,control,44,am,28,192,1,1
1772,control,44,am,28,192,0,2
1773,control,44,am,28,192,0,3
1774,control,44,am,28,192,0,4
1781,control,46,am,28,192,0,1
1782,control,46,am,28,192,0,2
1783,control,46,am,28,192,0,3
1784,control,46,am,28,192,0,4
1791,control,48,am,28,192,0,1
1792,control,48,am,28,192,0,2
1793,control,48,am,28,192,0,3
1794,control,48,am,28,192,0,4
1831,control,44,am,28,193,0,1
1832,control,44,am,28,193,1,2
1833,control,44,am,28,193,0,3
1834,control,44,am,28,193,0,4
1841,control,46,am,28,193,0,1
1842,control,46,am,28,193,0,2
1843,control,46,am,28,193,0,3
1844,control,46,am,28,193,1,4
1851,control,48,am,28,193,0,1
1852,control,48,am,28,193,0,2
1853,control,48,am,28,193,0,3
1854,control,48,am,28,193,1,4
1891,control,44,pm,28,193,1,1
1892,control,44,pm,28,193,0,2
1893,control,44,pm,28,193,0,3
1894,control,44,pm,28,193,0,4
1901,control,46,pm,28,193,0,1
1902,control,46,pm,28,193,0,2
1903,control,46,pm,28,193,0,3
1904,control,46,pm,28,193,0,4
1911,control,48,pm,28,193,0,1
1912,control,48,pm,28,193,0,2
1913,control,48,pm,28,193,0,3
1914,control,48,pm,28,193,0,4
1921,control,48,pm,29,201,0,1
1922,control,48,pm,29,201,0,2
1923,control,48,pm,29,201,0,3
1924,control,48,pm,29,201,0,4
1931,control,50,pm,29,201,0,1
1932,control,50,pm,29,201,0,2
1933,control,50,pm,29,201,0,3
1934,control,50,pm,29,201,0,4
1941,control,52,pm,29,201,0,1
1942,control,52,pm,29,201,0,2
1943,control,52,pm,29,201,0,3
1944,control,52,pm,29,201,0,4
1981,control,48,am,29,201,0,1
1982,control,48,am,29,201,0,2
1983,control,48,am,29,201,0,3
1984,control,48,am,29,201,1,4
1991,control,50,am,29,201,0,1
1992,control,50,am,29,201,0,2
1993,control,50,am,29,201,0,3
1994,control,50,am,29,201,0,4
2001,control,52,am,29,201,0,1
2002,control,52,am,29,201,1,2
2003,control,52,am,29,201,0,3
2004,control,52,am,29,201,0,4
2041,control,48,pm,29,202,0,1
2042,control,48,pm,29,202,0,2
2043,control,48,pm,29,202,0,3
2044,control,48,pm,29,202,0,4
2051,control,50,pm,29,202,0,1
2052,control,50,pm,29,202,0,2
2053,control,50,pm,29,202,0,3
2054,control,50,pm,29,202,0,4
2061,control,52,pm,29,202,0,1
2062,control,52,pm,29,202,0,2
2063,control,52,pm,29,202,0,3
2064,control,52,pm,29,202,0,4
2101,control,48,am,29,202,1,1
2102,control,48,am,29,202,0,2
2103,control,48,am,29,202,0,3
2104,control,48,am,29,202,1,4
2111,control,50,am,29,202,0,1
2112,control,50,am,29,202,0,2
2113,control,50,am,29,202,1,3
2114,control,50,am,29,202,0,4
2121,control,52,am,29,202,0,1
2122,control,52,am,29,202,0,2
2123,control,52,am,29,202,0,3
2124,control,52,am,29,202,0,4
2161,control,48,pm,29,203,0,1
2162,control,48,pm,29,203,0,2
2163,control,48,pm,29,203,0,3
2164,control,48,pm,29,203,0,4
2171,control,48,pm,29,203,0,1
2172,control,50,pm,29,203,0,2
2173,control,50,pm,29,203,0,3
2174,control,50,pm,29,203,0,4
2181,control,52,pm,29,203,0,1
2182,control,52,pm,29,203,0,2
2183,control,52,pm,29,203,1,3
2184,control,52,pm,29,203,0,4
2221,control,48,am,29,203,0,1
2222,control,48,am,29,203,0,2
2223,control,48,am,29,203,1,3
2224,control,48,am,29,203,1,4
2231,control,50,am,29,203,0,1
2232,control,50,am,29,203,0,2
2233,control,50,am,29,203,0,3
2234,control,50,am,29,203,0,4
2241,control,52,am,29,203,0,1
2242,control,52,am,29,203,0,2
2243,control,52,am,29,203,0,3
2244,control,52,am,29,203,0,4
2281,control,48,am,30,204,0,1
2282,control,48,am,30,204,0,2
2283,control,48,am,30,204,0,3
2284,control,48,am,30,204,0,4
2291,control,50,am,30,204,0,1
2292,control,50,am,30,204,0,2
2293,control,50,am,30,204,0,3
2294,control,50,am,30,204,0,4
2301,control,52,am,30,204,1,1
2302,control,52,am,30,204,0,2
2303,control,52,am,30,204,1,3
2304,control,52,am,30,204,0,4
2311,control,48,pm,30,204,0,1
2312,control,48,pm,30,204,0,2
2313,control,48,pm,30,204,1,3
2314,control,48,pm,30,204,0,4
2321,control,50,pm,30,204,0,1
2322,control,50,pm,30,204,0,2
2323,control,50,pm,30,204,0,3
2324,control,50,pm,30,204,1,4
2331,control,52,pm,30,204,0,1
2332,control,52,pm,30,204,0,2
2333,control,52,pm,30,204,0,3
2334,control,52,pm,30,204,0,4
2401,control,48,pm,30,205,0,1
2402,control,48,pm,30,205,0,2
2403,control,48,pm,30,205,0,3
2404,control,48,pm,30,205,0,4
2411,control,50,pm,30,205,0,1
2412,control,50,pm,30,205,0,2
2413,control,50,pm,30,205,0,3
2414,control,50,pm,30,205,0,4
2421,control,52,pm,30,205,0,1
2422,control,52,pm,30,205,0,2
2423,control,52,pm,30,205,0,3
2424,control,52,pm,30,205,0,4
2491,control,48,am,30,205,0,1
2492,control,48,am,30,205,0,2
2493,control,48,am,30,205,1,3
2494,control,48,am,30,205,0,4
2501,control,50,am,30,205,0,1
2502,control,50,am,30,205,0,2
2503,control,50,am,30,205,0,3
2504,control,50,am,30,205,0,4
2511,control,52,am,30,205,0,1
2512,control,52,am,30,205,0,2
2513,control,52,am,30,205,0,3
2514,control,52,am,30,205,0,4
2551,control,48,pm,30,206,0,1
2552,control,48,pm,30,206,0,2
2553,control,48,pm,30,206,0,3
2554,control,48,pm,30,206,0,4
2561,control,50,pm,30,206,0,1
2562,control,50,pm,30,206,0,2
2563,control,50,pm,30,206,0,3
2564,control,50,pm,30,206,0,4
2571,control,52,pm,30,206,0,1
2572,control,52,pm,30,206,0,2
2573,control,52,pm,30,206,0,3
2574,control,52,pm,30,206,0,4
2581,control,48,am,30,206,0,1
2582,control,48,am,30,206,0,2
2583,control,48,am,30,206,0,3
2584,control,48,am,30,206,0,4
2591,control,50,am,30,206,0,1
2592,control,50,am,30,206,0,2
2593,control,50,am,30,206,0,3
2594,control,50,am,30,206,0,4
2601,control,52,am,30,206,0,1
2602,control,52,am,30,206,0,2
2603,control,52,am,30,206,0,3
2604,control,52,am,30,206,0,4
2641,control,47,pm,31,212,0,1
2642,control,47,pm,31,212,0,2
2643,control,47,pm,31,212,0,3
2644,control,47,pm,31,212,0,4
2651,control,49,pm,31,212,0,1
2652,control,49,pm,31,212,0,2
2653,control,49,pm,31,212,0,3
2654,control,49,pm,31,212,0,4
2661,control,51,pm,31,212,0,1
2662,control,51,pm,31,212,0,2
2663,control,51,pm,31,212,0,3
2664,control,51,pm,31,212,0,4
2671,control,47,am,31,212,0,1
2672,control,47,am,31,212,0,2
2673,control,47,am,31,212,0,3
2674,control,47,am,31,212,0,4
2681,control,49,am,31,212,0,1
2682,control,49,am,31,212,0,2
2683,control,49,am,31,212,0,3
2684,control,49,am,31,212,0,4
2691,control,51,am,31,212,0,1
2692,control,51,am,31,212,0,2
2693,control,51,am,31,212,0,3
2694,control,51,am,31,212,0,4
2761,control,47,am,31,213,0,1
2762,control,47,am,31,213,0,2
2763,control,47,am,31,213,0,3
2764,control,47,am,31,213,0,4
2771,control,49,am,31,213,0,1
2772,control,49,am,31,213,0,2
2773,control,49,am,31,213,1,3
2774,control,49,am,31,213,0,4
2781,control,51,am,31,213,0,1
2782,control,51,am,31,213,0,2
2783,control,51,am,31,213,0,3
2784,control,51,am,31,213,0,4
2851,control,47,pm,31,213,0,1
2852,control,47,pm,31,213,0,2
2853,control,47,pm,31,213,0,3
2854,control,47,pm,31,213,0,4
2861,control,49,pm,31,213,0,1
2862,control,49,pm,31,213,0,2
2863,control,49,pm,31,213,0,3
2864,control,49,pm,31,213,0,4
2871,control,51,pm,31,213,0,1
2872,control,51,pm,31,213,0,2
2873,control,51,pm,31,213,0,3
2874,control,51,pm,31,213,0,4
2911,control,47,pm,31,214,0,1
2912,control,47,pm,31,214,0,2
2913,control,47,pm,31,214,0,3
2914,control,47,pm,31,214,0,4
2921,control,49,pm,31,214,0,1
2922,control,49,pm,31,214,0,2
2923,control,49,pm,31,214,0,3
2924,control,49,pm,31,214,0,4
2931,control,51,pm,31,214,0,1
2932,control,51,pm,31,214,0,2
2933,control,51,pm,31,214,0,3
2934,control,51,pm,31,214,0,4
2941,control,47,am,31,214,0,1
2942,control,47,am,31,214,0,2
2943,control,47,am,31,214,0,3
2944,control,47,am,31,214,0,4
2951,control,49,am,31,214,0,1
2952,control,49,am,31,214,1,2
2953,control,49,am,31,214,0,3
2954,control,49,am,31,214,0,4
2961,control,51,am,31,214,0,1
2962,control,51,am,31,214,0,2
2963,control,51,am,31,214,1,3
2964,control,51,am,31,214,0,4
